66 0.49 118.7608 65.0018 5318.0
67 0.3 -166.9707 59.5027 5318.0
67 0.31 185.235 59.9967 5318.0
67 0.32 178.0213 60.4753 5318.0
67 0.33 171.1636 60.7347 5318.0
67 0.34 164.7195 61.1229 5318.0
67 0.35 158.6011 61.4687 5318.0
67 0.36 152.7969 61.8493 5318.0
67 0.37 147.1744 62.1665 5318.0
67 0.38 141.8487 62.4641 5318.0
67 0.39 136.7093 62.7701 5318.0
67 0.4 131.6701 63.0002 5318.0
67 0.41 126.9986 63.2124 5318.0
67 0.42 122.4867 63.4251 5318.0
67 0.43 118.0835 63.58 5318.0
67 0.44 113.9659 63.7194 5318.0
67 0.45 109.9004 63.8223 5318.0
67 0.46 106.1384 63.9345 5318.0
67 0.47 102.5364 64.0173 5318.0
67 0.48 99.1245 64.0485 5318.0
67 0.49 95.8765 64.0871 5318.0
68 0.3 175.0433 59.6092 5318.0
68 0.31 167.106 60.0887 5318.0
68 0.32 159.4693 60.3265 5318.0
68 0.33 152.3583 60.7617 5318.0
68 0.34 145.2909 61.0823 5318.0
68 0.35 138.8098 61.4218 5318.0
68 0.36 132.6087 61.6933 5318.0
68 0.37 126.6298 61.9376 5318.0
68 0.38 121.0116 62.173 5318.0
68 0.39 115.6782 62.3568 5318.0
68 0.4 110.6132 62.5035 5318.0
68 0.41 105.9262 62.6309 5318.0
68 0.42 101.4177 62.7018 5318.0
68 0.43 97.0388 62.7272 5318.0
68 0.44 92.9413 62.7674 5318.0
68 0.45 89.4748 62.7737 5318.0
68 0.46 86.133 62.749 5318.0
68 0.47 82.4103 62.5993 5318.0
68 0.48 79.4902 62.5591 5318.0
68 0.49 76.8705 62.4845 5318.0
69 0.3 156.7238 59.4425 5318.0
69 0.31 148.2776 59.834 5318.0
69 0.32 140.2937 60.2175 5318.0
69 0.33 132.7794 60.5472 5318.0
69 0.34 125.4627 60.818 5318.0
69 0.35 118.8505 61.0462 5318.0
69 0.36 112.6054 61.2499 5318.0
69 0.37 106.611 61.357 5318.0
69 0.38 101.1954 61.4624 5318.0
69 0.39 96.1314 61.5502 5318.0
69 0.4 91.5258 61.5907 5318.0
69 0.41 87.4276 61.5982 5318.0
69 0.42 83.4506 61.5593 5318.0
69 0.43 80.0488 61.5169 5318.0
69 0.44 77.1791 61.4844 5318.0
69 0.45 74.137 61.3199 5318.0
69 0.46 71.7919 61.2406 5318.0
69 0.47 69.9491 61.1654 5318.0
69 0.48 68.5205 61.115 5318.0
69 0.49 67.2119 61.03 5318.0
70 0.3 137.8055 59.2239 5318.0
70 0.31 129.168 59.5803 5318.0
70 0.32 121.0306 59.8406 5318.0
70 0.33 113.5535 60.092 5318.0
70 0.34 106.4142 60.2668 5318.0
70 0.35 100.0977 60.4116 5318.0
70 0.36 94.2777 60.4645 5318.0
70 0.37 89.2668 60.5702 5318.0
70 0.38 84.5545 60.596 5318.0
70 0.39 80.1835 60.5678 5318.0
70 0.4 76.8077 60.6023 5318.0
70 0.41 73.8133 60.6056 5318.0
70 0.42 70.8279 60.4823 5318.0
70 0.43 68.7406 60.5096 5318.0
70 0.44 67.1635 60.5927 5318.0
70 0.45 65.8515 60.6622 5318.0
70 0.46 64.7045 60.7421 5318.0
70 0.47 63.8409 60.8806 5318.0
70 0.48 63.2617 61.0819 5318.0
70 0.49 62.8019 61.3151 5318.0
71 0.3 119.119 58.8413 5318.0
71 0.31 110.7212 59.1343 5318.0
71 0.32 102.9749 59.3121 5318.0
71 0.33 95.8468 59.4313 5318.0
71 0.34 89.515 59.5517 5318.0
71 0.35 84.0733 59.6614 5318.0
71 0.36 79.1291 59.7412 5318.0
71 0.37 74.9438 59.8197 5318.0
71 0.38 71.5821 59.9562 5318.0
71 0.39 68.4572 60.0735 5318.0
71 0.4 65.6549 60.1208 5318.0
71 0.41 63.4188 60.3105 5318.0
71 0.42 61.404 60.5363 5318.0
71 0.43 59.6999 60.803 5318.0
71 0.44 58.0479 61.093 5318.0
71 0.45 56.463 61.4155 5318.0
71 0.46 55.0191 61.7731 5318.0
71 0.47 53.6077 62.193 5318.0
71 0.48 52.0059 62.5302 5318.0
71 0.49 50.4732 62.8986 5318.0
72 0.3 101.6444 58.3664 5318.0
72 0.31 93.7376 58.5577 5318.0
72 0.32 86.6983 58.7485 5318.0
72 0.33 80.319 58.8654 5318.0
72 0.34 74.8782 59.0339 5318.0
72 0.35 70.2211 59.2338 5318.0
72 0.36 66.281 59.4835 5318.0
72 0.37 62.6996 59.6792 5318.0
72 0.38 59.3055 59.9606 5318.0
72 0.39 56.2311 60.3114 5318.0
72 0.4 53.4215 60.7438 5318.0
72 0.41 50.5141 61.1208 5318.0
72 0.42 47.733 61.5389 5318.0
72 0.43 45.0101 61.9669 5318.0
72 0.44 42.3327 62.4551 5318.0
72 0.45 39.6354 62.8832 5318.0
72 0.46 37.009 63.3404 5318.0
72 0.47 34.3044 63.7447 5318.0
72 0.48 31.7997 64.1961 5318.0
72 0.49 29.1821 64.5993 5318.0
73 0.3 85.4083 57.8523 5318.0
73 0.31 78.287 58.156 5318.0
73 0.32 71.8373 58.3793 5318.0
73 0.33 66.0248 58.6747 5318.0
73 0.34 60.9754 59.0319 5318.0
73 0.35 56.4282 59.3031 5318.0
73 0.36 52.084 59.8 5318.0
73 0.37 47.7021 60.2235 5318.0
73 0.38 43.5908 60.7495 5318.0
73 0.39 39.3927 61.2252 5318.0
73 0.4 35.321 61.7232 5318.0
73 0.41 31.126 62.238 5318.0
73 0.42 27.1971 62.739 5318.0
73 0.43 23.2584 63.2079 5318.0
73 0.44 19.4194 63.6631 5318.0
73 0.45 15.6622 64.1372 5318.0
73 0.46 12.0177 64.5483 5318.0
73 0.47 8.4267 64.9598 5318.0
73 0.48 364.2798 65.3144 5318.0
73 0.49 360.8384 65.6779 5318.0
74 0.3 70.0034 57.6087 5318.0
74 0.31 63.1529 57.9956 5318.0
74 0.32 56.821 58.4595 5318.0
74 0.33 50.673 58.9139 5318.0
74 0.34 44.8834 59.4276 5318.0
74 0.35 39.1021 59.9529 5318.0
74 0.36 33.4273 60.4671 5318.0
74 0.37 27.5771 60.9641 5318.0
74 0.38 22.0667 61.4916 5318.0
74 0.39 16.2493 62.0018 5318.0
74 0.4 10.8904 62.5135 5318.0
74 0.41 5.5835 62.9664 5318.0
74 0.42 0.5107 63.4491 5318.0
74 0.43 -4.2268 63.9194 5318.0
74 0.44 -8.8107 64.3545 5318.0
74 0.45 -13.3253 64.7371 5318.0
74 0.46 342.2956 65.0922 5318.0
74 0.47 338.0803 65.4439 5318.0
74 0.48 334.3911 65.76 5318.0
74 0.49 330.2897 66.0716 5318.0
75 0.3 53.7618 57.6926 5318.0
75 0.31 45.6717 58.2406 5318.0
75 0.32 38.2733 58.8292 5318.0
75 0.33 31.041 59.368 5318.0
75 0.34 23.963 59.902 5318.0
75 0.35 16.9658 60.4552 5318.0
75 0.36 9.3571 60.868 5318.0
75 0.37 2.9009 61.478 5318.0
75 0.38 -3.6214 61.9858 5318.0
75 0.39 -10.0603 62.438 5318.0
75 0.4 -16.4084 62.8579 5318.0
75 0.41 -22.3688 63.3022 5318.0
75 0.42 -27.4067 63.7381 5318.0
75 0.43 -33.6985 64.0617 5318.0
75 0.44 320.969 64.4097 5318.0
75 0.45 316.3313 64.8079 5318.0
75 0.46 311.3388 65.1177 5318.0
75 0.47 306.7948 65.4061 5318.0
75 0.48 302.4443 65.6848 5318.0
75 0.49 298.4125 65.9484 5318.0
76 0.3 34.4813 57.9175 5318.0
76 0.31 25.3608 58.464 5318.0
76 0.32 16.6263 59.0886 5318.0
76 0.33 7.9029 59.5913 5318.0
76 0.34 -0.4729 60.1614 5318.0
76 0.35 -8.8174 60.6132 5318.0
76 0.36 -16.736 61.0869 5318.0
76 0.37 -24.3809 61.5806 5318.0
76 0.38 -31.839 61.9656 5318.0
76 0.39 -38.9516 62.364 5318.0
76 0.4 314.178 62.754 5318.0
76 0.41 307.6121 63.107 5318.0
76 0.42 301.467 63.4516 5318.0
76 0.43 295.5648 63.7901 5318.0
76 0.44 289.5767 64.15 5318.0
76 0.45 284.1069 64.4544 5318.0
76 0.46 279.0795 64.7582 5318.0
76 0.47 274.3427 65.0664 5318.0
76 0.48 269.678 65.3281 5318.0
76 0.49 265.1058 65.5737 5318.0
77 0.3 12.5224 57.9454 5318.0
77 0.31 2.2335 58.5192 5318.0
77 0.32 -7.9691 59.0036 5318.0
77 0.33 -17.8685 59.481 5318.0
77 0.34 -27.4055 59.8827 5318.0
77 0.35 -36.539 60.3551 5318.0
77 0.36 -45.4292 60.7392 5318.0
77 0.37 -53.9562 61.1123 5318.0
77 0.38 297.9469 61.5125 5318.0
77 0.39 290.0296 61.8399 5318.0
77 0.4 282.3406 62.1518 5318.0
77 0.41 275.1 62.5024 5318.0
77 0.42 268.251 62.8118 5318.0
77 0.43 260.9168 63.1241 5318.0
77 0.44 254.4915 63.4318 5318.0
77 0.45 248.6507 63.7828 5318.0
77 0.46 242.7434 64.08 5318.0
77 0.47 237.2592 64.3586 5318.0
77 0.48 232.1827 64.6542 5318.0
77 0.49 587.6187 64.9732 5318.0
78 0.3 -11.9864 57.626 5318.0
78 0.31 -23.4436 58.1086 5318.0
78 0.32 -34.6382 58.5553 5318.0
78 0.33 -45.6096 58.8476 5318.0
78 0.34 -56.2134 59.2061 5318.0
78 0.35 -66.4872 59.502 5318.0
78 0.36 283.7154 59.8093 5318.0
78 0.37 274.2569 60.1263 5318.0
78 0.38 265.0417 60.385 5318.0
78 0.39 256.1624 60.6948 5318.0
78 0.4 247.4787 60.9057 5318.0
78 0.41 239.0402 61.0635 5318.0
78 0.42 230.5882 61.3135 5318.0
78 0.43 222.9134 61.6207 5318.0
78 0.44 575.3145 61.8189 5318.0
78 0.45 568.2158 62.0322 5318.0
78 0.46 561.2781 62.2468 5318.0
78 0.47 914.613 62.5767 5318.0
78 0.48 908.2429 62.7669 5318.0
78 0.49 901.9105 62.9571 5318.0
79 0.3 -38.3025 56.8155 5318.0
79 0.31 -51.0952 57.1841 5318.0
79 0.32 -63.5208 57.3835 5318.0
79 0.33 -75.3577 57.6805 5318.0
79 0.34 273.1701 57.8803 5318.0
79 0.35 261.8215 58.0325 5318.0
79 0.36 250.785 58.1536 5318.0
79 0.37 240.0437 58.2756 5318.0
79 0.38 229.255 58.4535 5318.0
79 0.39 218.947 58.5727 5318.0
79 0.4 569.5908 58.6541 5318.0
79 0.41 559.8405 58.8646 5318.0
79 0.42 551.0059 58.9937 5318.0
79 0.43 542.5625 59.129 5318.0
79 0.44 534.5099 59.2833 5318.0
79 0.45 527.2048 59.5413 5318.0
79 0.46 880.0649 59.6976 5318.0
79 0.47 873.3154 59.8641 5318.0
79 0.48 867.0695 60.0401 5318.0
79 0.49 861.6299 60.3304 5318.0
